H2_Price_2025 [EUR/MWh_h2],H2_Price_2050 [EUR/MWh_h2]
134.2922183225273,35.60345085427404
134.0724001580968,35.50967020786417
133.85124608550325,35.417563305149535
133.631714595628,35.32746455283748
133.41214372154434,35.23956829663891
133.19355004031928,35.1540889174695
132.97408132183966,35.07126227945588
132.75690371707506,34.99134697603901
132.54053892053884,34.91453110612454
132.3233943540326,34.8407135863952
132.1074718547228,34.77049582060662
131.89156387608207,34.70416711464688
131.6772350594734,34.642350210357506
131.46366643573546,34.58543886384356
131.25088802008386,34.533837078885064
131.0389313088063,34.487950360089535
130.8283646775085,34.44788251455523
130.61821149737196,34.41356817727187
130.40833037104267,34.38572200794284
130.19920539992754,34.36459895176648
129.9887330856374,34.35047484561327
129.7821646177546,34.343681836839856
129.57701350403818,34.34428840443416
129.37336718929404,34.35228201549969
129.17110121356555,34.36757263908628
128.96866607296863,34.39000118852263
128.76825402465258,34.41935159821806
128.56991377262784,34.455364198897115
128.37587883910533,34.49718600192101
128.17973845914298,34.54475061876189
127.98525332698031,34.59754629122503
127.78793372223085,34.65534466209532
127.68034811571864,34.791001342523245
127.4921806669244,34.85837090012982
127.22397271345126,34.85680388367017
127.03657299515746,34.9315439598598
126.93079292976394,35.08251042164887
126.75213329759428,35.16341371793861
126.60338640882252,35.213715150762965
126.49266760292282,35.171626738794394
126.39251587325344,35.13788150089096
126.2991345073952,35.10921265286655
126.19913665497526,35.07639432199762
125.97173439401833,34.92562147382994
125.75678294793794,34.78612099158157
125.5683494739303,34.64784595156439
125.4168115424682,34.4860676092684
125.2215666112403,34.31182883429407
125.01375328714434,34.16046604429176
124.9883777791601,34.09972768374018
135.29544456474648,36.15002857006005
135.0850451433905,36.057657925432686
134.86478394282074,35.96051483983482
134.64287690980728,35.86477364127903
134.41984789441275,35.77042012270231
134.196803669078,35.67732923919341
133.97468010945602,35.58560311596803
133.7529296012198,35.4957968174092
133.53182304368286,35.40808506560342
133.31142449540408,35.32265947334443
133.091620520043,35.239729678104176
132.87135796290093,35.15952432104697
132.65219183863283,35.0822917687955
132.43439560384226,35.007944268540626
132.21543594536064,34.93686204443004
131.99831182127969,34.869204584055424
131.7818614843427,34.805668281111984
131.56611138332545,34.74659671743028
131.35128452043452,34.69234440801895
131.13726761066826,34.6432707355896
